category,rating,name,img,num,link
Photo & Video,3.16813,YouTube,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/5dc14437efa2e9ba4cd5a5f787e94423a53202f55e0208e3fcc7c1dc230a9a25.jpg,1023 Ratings,https://itunes.apple.com/us/app/youtube/id544007664?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Entertainment,3.44382,Netflix,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/c9f08e917dd3683c813387aa57fc5f642ba5398eaffbec2be379c373f11aff3f.jpg,1255 Ratings,https://itunes.apple.com/us/app/netflix/id363590051?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Games,4.49847,Color Switch,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/c1cda235e47135430e88758df7bbe5319a348f98984affd2e077692322c3ed5f.jpg,5605 Ratings,https://itunes.apple.com/us/app/color-switch/id1053533457?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Games,4.0743,Faily Brakes,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/00e6dc6b6bc9eb2bc40d95f3dc10157de02c90b93e94a05c9fc355643958210c.jpg,1413 Ratings,https://itunes.apple.com/us/app/faily-brakes/id1063191689?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Photo & Video,4.66136,MSQRD — Live Filters & Face Swap for Video Selfies,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/a88cecb987a78a3c397ddc7fccd6497d0b2869c92edf7032baab7639a45dc24d.jpg,1007 Ratings,https://itunes.apple.com/us/app/msqrd-live-filters-face-swap/id1065249424?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Games,4.74254,Piano Tiles 2 (Don't Tap The White Tile 2),https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/2c860d87583f74bb72b19316830e037efd94c8721975081d230d31026b19fd27.jpg,470 Ratings,https://itunes.apple.com/us/app/piano-tiles-2-dont-tap-white/id1027688889?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Social Networking,2.84741,Messenger,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/4e2e8a88927f15a9f8a57590a4604fb622e7bf5911e44380b279d9c73ab76ab9.jpg,367 Ratings,https://itunes.apple.com/us/app/messenger/id454638411?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Games,4.55591,Stack,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/3f6c264533eff9ccb0a44d1b62f0d2faee505d7c25dce28525e199d311ae234d.jpg,12718 Ratings,https://itunes.apple.com/us/app/stack/id1080487957?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Games,3.63551,Tower Knights!,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/07c29b3f7faa1fede43145d00a33ffc313454b6f2f797473257d5770a1eaaceb.jpg,107 Ratings,https://itunes.apple.com/us/app/tower-knights!/id953936584?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Shopping,3.53405,"Amazon App: shop, browse, scan, compare, and read reviews",https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/87b16dc8eda7641c65b35a142f732742e91e32f6798eef3aaeddc2648a780646.jpg,279 Ratings,https://itunes.apple.com/us/app/amazon-app-shop-browse-scan/id297606951?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Social Networking,3.13368,Facebook,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/93a91e438ca9ec0df9d75938b923b2509aa2ec75c5a0fdf72aec570f2b3f3d92.jpg,950 Ratings,https://itunes.apple.com/us/app/facebook/id284882215?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Photo & Video,2.99787,Snapchat,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/8fb1fb5cf9e4933bb702fd6b9d15b885052ebdf4cb6d5f8c7870ccf88c1b00d9.jpg,1409 Ratings,https://itunes.apple.com/us/app/snapchat/id447188370?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Games,4.69052,Rolling Sky,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/f79b1d131d85ede72f9067f1cd86c531bc4f4eebf27dd57daf43e8374580eb7a.jpg,475 Ratings,https://itunes.apple.com/us/app/rolling-sky/id1036661603?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Photo & Video,4.88984,Triller - Music Video Maker,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/4ced1d1ff49cd087659eba6c825c95960c9fa54dcee8a8467b21ff63418ff982.jpg,2460 Ratings,https://itunes.apple.com/us/app/triller-music-video-maker/id994905763?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Games,4.35895,Happy Wheels,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/11bc22a8b885abc2a49a42e62925fb7cccb83ad435d402f780eaf9f393efb683.jpg,10500 Ratings,https://itunes.apple.com/us/app/happy-wheels/id648668184?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Finance,4.70661,Chase Mobile℠,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/82a52e16fb83d48dd43082cc22674ab4a8cdf289d02fb04bdc23778e4fc0ba2d.jpg,17032 Ratings,https://itunes.apple.com/us/app/chase-mobilesm/id298867247?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Productivity,4.63428,Google Docs,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/6f8b17a36397caeb32a65d64a4b5e56af24f8d383c10b9fddad73ad637bc8afd.jpg,916 Ratings,https://itunes.apple.com/us/app/google-docs/id842842640?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Games,4.23367,Racing in Car,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/89c57e7884fa833e404a0908e892ded71a700d83944b4e94fd349346c4bce5ae.jpg,5961 Ratings,https://itunes.apple.com/us/app/racing-in-car/id1067589627?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Games,4.5616,Candy Crush Saga,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/4a3759fd8c3400c6e28ace0951c46dac8bcb9f564e26f5dfe956d82c4c21c9d1.jpg,7046 Ratings,https://itunes.apple.com/us/app/candy-crush-saga/id553834731?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Photo & Video,4.48182,Flipagram - photo video stories with free music,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/13fd73e2104d2f8f7c0f4c9641c718d95ff11b6e29e815a49b44fb7d2c06429f.jpg,110 Ratings,https://itunes.apple.com/us/app/flipagram-photo-video-stories/id512727332?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Productivity,2.81633,Dropbox,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/e375edd4ac17671a6023172c3258a742af29018af2aefc9a862095b9a532812c.jpg,49 Ratings,https://itunes.apple.com/us/app/dropbox/id327630330?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Photo & Video,4.68419,Moments – Get the photos you didn't take,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/17832bcdccf249514e28157ab2109d8793f550fe0c8a14fbac703ec897ce5021.jpg,114 Ratings,https://itunes.apple.com/us/app/moments-get-photos-you-didnt/id991346515?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Games,4.05532,Jenga,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/13a03b9e51b0e2a61045cdb7a5269eaf69538407036de34ab63fbea9b873fa88.jpg,3199 Ratings,https://itunes.apple.com/us/app/jenga/id392915994?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Social Networking,,"ooVoo – Free Video Call, Text and Voice",https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/465f3f6754da5db60a52fdfe08d084056a476bdfdff4ce78d7a9a547a73c2fc0.jpg,150420 Ratings,https://itunes.apple.com/us/app/oovoo-free-video-call-text/id428845974?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Photo & Video,4.76129,YouCam Makeup,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/e54de65ef119b376efa9d33bff90e2b8ee63a60d58fea7043af83af9814c023d.jpg,155 Ratings,https://itunes.apple.com/us/app/youcam-makeup/id863844475?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Shopping,4.70477,"Groupon - Deals, Coupons & Shopping: Discounts on Local Restaurants, Events, Hotels, Yoga & Spas",https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/dc45135e3d73335a225a7ac5b8b7ba07b0f540b1fb9b09b58a46fd8cd44e26de.jpg,1006 Ratings,https://itunes.apple.com/us/app/groupon-deals-coupons-shopping/id352683833?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Social Networking,3.70455,Wishbone - Compare Anything,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/7eb9057ec22512218f54fbd69f510172d8b4b25f45ef937f043896b90f5b2e5b.jpg,44 Ratings,https://itunes.apple.com/us/app/wishbone-compare-anything/id836071680?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Shopping,3.72124,eBay,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/22f2529eae69aaadf16af21909f4c4bf5abafd5201185b60dc53aca69779ae12.jpg,965 Ratings,https://itunes.apple.com/us/app/ebay/id282614216?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Music,4.08594,Free Music Muzi - Free MP3 Streamer & Playlist Manager,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/6f13efd53028d7b8a0135989f819bd885b04177ab8e7d08fcccdb31413d28ded.jpg,256 Ratings,https://itunes.apple.com/us/app/free-music-muzi-free-mp3-streamer/id1069246220?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Music,4.60393,Sing! Karaoke by Smule,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/a97ad46e9dfb6695c65e9e4dedb0a3d3673487a45ec1dc020865a6f8fb372093.jpg,1169 Ratings,https://itunes.apple.com/us/app/sing!-karaoke-by-smule/id509993510?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Photo & Video,4.6101,Pic Collage - Photo editor with birthday templates,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/2dd27b4c466efd9ae834de9411f3771701125a77888f461e3fc6b23814b46e52.jpg,554 Ratings,https://itunes.apple.com/us/app/pic-collage-photo-editor-birthday/id448639966?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Games,4.06994,Candy Crush Jelly Saga,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/afc699d2bfe46f1a45ba3858f2e95fcf48395b635b780ea8c0eda2d4817b899a.jpg,1201 Ratings,https://itunes.apple.com/us/app/candy-crush-jelly-saga/id1047246341?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Games,4.52548,Solitaire,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/5a40d6b1260eb54a8211a1a53b7fdf1b5c5ab8759ea3ea846c3294f1362c0bde.jpg,10828 Ratings,https://itunes.apple.com/us/app/solitaire/id359917414?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Entertainment,4.7847,Colorfy: Coloring Book for Adults - Free,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/aba6b7b49d96676a50d970bbebb7ee732411d41d37aaede944ea3aafc2a5ce80.jpg,1426 Ratings,https://itunes.apple.com/us/app/colorfy-coloring-book-for/id1009442510?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Games,4.58693,Agar.io,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/f415ecdc902cfc96e06d9b9811582c3c7a81d8b69f9eed646627744669062818.jpg,10841 Ratings,https://itunes.apple.com/us/app/agar.io/id995999703?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Shopping,4.68401,"Jet - The Smartest Way to Shop & Save Online, Find the Lowest Prices, Discounts & Deals",https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/7cb10a2e71237bdfaca25372671485d050e88d442c2fd548a19a4ae00a066a2f.jpg,269 Ratings,https://itunes.apple.com/us/app/jet-smartest-way-to-shop-save/id950022424?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Games,4.09755,Train Conductor World: European Railway,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/bb99939bbdfed89e88e12a7a226220ecdfc5e1d2d2c65eddd7f1347a7a90576d.jpg,82 Ratings,https://itunes.apple.com/us/app/train-conductor-world-european/id932228293?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Games,4.43732,Cooking Fever,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/a0bd54b7eb16be95c039ef02ca2e8fbd9f312617ba576e422e9fc92f743a1c3b.jpg,9622 Ratings,https://itunes.apple.com/us/app/cooking-fever/id714796093?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Utilities,3.20992,Chrome - web browser by Google,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/440f25ca542421c89c8a0ef0047e1c679b4d8a3e9176c1659acd8a18646e8299.jpg,262 Ratings,https://itunes.apple.com/us/app/chrome-web-browser-by-google/id535886823?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Games,4.11617,Temple Run 2,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/f784b4f3dbb92db2de2125e38c7f63c2e7a15c9177953c468ebaefd7969e7717.jpg,439 Ratings,https://itunes.apple.com/us/app/temple-run-2/id572395608?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
